day,start time quarter hour,wind generation in MW
15,13:00,4.83
15,13:15,10.41
15,13:30,11.10
15,13:45,10.25
15,14:00,18.05
15,14:15,12.84
15,14:30,13.58
15,14:45,18.16
15,15:00,12.10
15,15:15,18.05
15,15:30,13.58
15,15:45,17.31
15,16:00,11.73
15,16:15,14.47
15,16:30,16.21
15,16:45,16.53
15,17:00,15.79
15,17:15,20.00
15,17:30,18.16
15,17:45,20.32
15,18:00,27.75
15,18:15,26.23
15,18:30,35.72
15,18:45,35.50
15,19:00,36.13
15,19:15,36.13
15,19:30,39.04
15,19:45,48.26
15,20:00,44.57
15,20:15,50.52
15,20:30,44.94
15,20:45,48.42
15,21:00,46.15
15,21:15,45.79
15,21:30,46.89
15,21:45,48.05
15,22:00,45.10
15,22:15,43.88
15,22:30,38.30
15,22:45,44.94
15,23:00,43.51
15,23:15,47.52
15,23:30,51.00
15,23:45,52.00
16,00:00,56.80
16,00:15,57.22
16,00:30,59.12
16,00:45,49.37
16,01:00,63.02
16,01:15,63.87
16,01:30,69.77
16,01:45,78.67
16,02:00,82.00
16,02:15,81.15
16,02:30,80.89
16,02:45,73.72
16,03:00,84.58
16,03:15,73.88
16,03:30,82.00
16,03:45,72.72
16,04:00,79.63
16,04:15,81.84
16,04:30,69.66
16,04:45,75.94
16,05:00,60.44
16,05:15,60.91
16,05:30,56.01
16,05:45,59.12
16,06:00,39.51
16,06:15,44.94
16,06:30,45.10
16,06:45,37.72
16,07:00,31.07
16,07:15,28.34
16,07:30,30.23
16,07:45,22.91
16,08:00,29.60
16,08:15,24.65
16,08:30,17.37
16,08:45,15.94
16,09:00,18.53
16,09:15,13.21
16,09:30,14.84
16,09:45,12.25
16,10:00,10.36
16,10:15,10.04
16,10:30,10.41
16,10:45,10.04
16,11:00,6.20
16,11:15,9.67
16,11:30,8.78
16,11:45,7.41
16,12:00,17.05
16,12:15,15.21
16,12:30,15.21
16,12:45,15.05
16,13:00,16.68
16,13:15,15.94
16,13:30,12.99
16,13:45,11.73
16,14:00,11.47
16,14:15,12.94
16,14:30,14.79
16,14:45,17.42
16,15:00,18.37
16,15:15,22.22
16,15:30,15.58
16,15:45,13.21
16,16:00,15.58
16,16:15,16.21
16,16:30,20.74
16,16:45,22.96
16,17:00,26.54
16,17:15,23.28
16,17:30,27.38
16,17:45,22.91
16,18:00,26.97
16,18:15,27.60
16,18:30,22.54
16,18:45,20.32
16,19:00,19.85
16,19:15,18.37
16,19:30,27.38
16,19:45,28.86
16,20:00,26.49
16,20:15,26.28
16,20:30,22.43
16,20:45,32.07
16,21:00,25.06
16,21:15,27.28
16,21:30,28.86
16,21:45,28.34
16,22:00,26.65
16,22:15,24.80
16,22:30,22.85
16,22:45,24.69
16,23:00,19.48
16,23:15,18.90
16,23:30,19.11
16,23:45,18.90
17,00:00,22.85
17,00:15,21.11
17,00:30,23.54
17,00:45,26.28
17,01:00,28.38
17,01:15,28.49
17,01:30,28.34
17,01:45,24.28
17,02:00,22.91
17,02:15,24.28
17,02:30,27.38
17,02:45,25.38
17,03:00,24.43
17,03:15,28.86
17,03:30,27.75
17,03:45,30.97
17,04:00,31.03
17,04:15,38.82
17,04:30,31.29
17,04:45,23.54
17,05:00,20.74
17,05:15,20.00
17,05:30,16.90
17,05:45,18.53
17,06:00,23.32
17,06:15,18.74
17,06:30,21.69
17,06:45,20.74
17,07:00,18.53
17,07:15,17.74
17,07:30,16.68
17,07:45,15.42
17,08:00,13.68
17,08:15,20.74
17,08:30,21.37
17,08:45,22.11
17,09:00,23.17
17,09:15,21.69
17,09:30,22.96
17,09:45,34.29
17,10:00,31.81
17,10:15,24.28
17,10:30,29.60
17,10:45,28.70
17,11:00,37.72
17,11:15,39.19
17,11:30,40.30
17,11:45,39.77
17,12:00,38.30
17,12:15,39.14
17,12:30,40.67
17,12:45,41.99
17,13:00,54.90
17,13:15,49.89
17,13:30,46.20
17,13:45,49.52
17,14:00,48.63
17,14:15,41.62
17,14:30,35.45
17,14:45,26.49
17,15:00,34.03
17,15:15,36.45
17,15:30,39.04
17,15:45,34.24
17,16:00,34.03
17,16:15,28.34
17,16:30,37.19
17,16:45,31.66
17,17:00,32.87
17,17:15,32.55
17,17:30,43.10
17,17:45,31.39
17,18:00,37.67
17,18:15,32.92
17,18:30,54.95
17,18:45,36.50
17,19:00,42.77
17,19:15,45.46
17,19:30,39.51
17,19:45,41.73
17,20:00,46.20
17,20:15,46.94
17,20:30,43.20
17,20:45,46.79
17,21:00,42.36
17,21:15,45.46
17,21:30,44.57
17,21:45,45.79
17,22:00,45.79
17,22:15,45.79
17,22:30,36.19
17,22:45,33.98
17,23:00,32.55
17,23:15,32.92
17,23:30,28.70
17,23:45,27.23
18,00:00,27.70
18,00:15,29.18
18,00:30,34.76
18,00:45,28.34
18,01:00,27.70
18,01:15,27.70
18,01:30,33.66
18,01:45,29.60
18,02:00,30.18
18,02:15,29.81
18,02:30,27.70
18,02:45,30.92
18,03:00,34.39
18,03:15,32.18
18,03:30,32.76
18,03:45,32.39
18,04:00,28.34
18,04:15,32.03
18,04:30,35.45
18,04:45,34.98
18,05:00,32.39
18,05:15,31.03
18,05:30,29.81
18,05:45,23.54
18,06:00,20.74
18,06:15,20.37
18,06:30,21.00
18,06:45,17.00
18,07:00,19.85
18,07:15,23.32
18,07:30,27.01
18,07:45,27.60
18,08:00,32.55
18,08:15,37.24
18,08:30,32.13
18,08:45,36.24
18,09:00,34.76
18,09:15,36.98
18,09:30,35.13
18,09:45,35.87
18,10:00,30.55
18,10:15,29.23
18,10:30,30.70
18,10:45,29.12
18,11:00,28.70
18,11:15,30.23
18,11:30,25.38
18,11:45,28.75
18,12:00,28.12
18,12:15,19.85
18,12:30,27.01
18,12:45,15.90
18,13:00,18.74
18,13:15,23.69
18,13:30,18.74
18,13:45,20.00
18,14:00,18.53
18,14:15,15.42
18,14:30,19.27
18,14:45,16.16
18,15:00,16.21
18,15:15,12.94
18,15:30,14.84
18,15:45,15.94
18,16:00,16.68
18,16:15,17.68
18,16:30,15.94
18,16:45,15.79
18,17:00,16.31
18,17:15,11.36
18,17:30,14.31
18,17:45,18.16
18,18:00,16.31
18,18:15,13.68
18,18:30,16.90
18,18:45,20.22
18,19:00,20.22
18,19:15,34.29
18,19:30,32.55
18,19:45,37.72
18,20:00,41.67
18,20:15,35.72
18,20:30,39.51
18,20:45,42.36
18,21:00,46.20
18,21:15,44.31
18,21:30,52.69
18,21:45,51.32
18,22:00,54.17
18,22:15,58.64
18,22:30,51.69
18,22:45,59.81
18,23:00,66.87
18,23:15,61.28
18,23:30,75.35
18,23:45,73.35
19,00:00,77.52
19,00:15,80.89
19,00:30,77.78
19,00:45,84.42
19,01:00,84.79
19,01:15,85.53
19,01:30,81.10
19,01:45,83.69
19,02:00,89.27
19,02:15,84.95
19,02:30,81.10
19,02:45,80.89
19,03:00,79.67
19,03:15,69.40
19,03:30,72.35
19,03:45,86.74
19,04:00,81.95
19,04:15,84.90
19,04:30,87.38
19,04:45,88.27
19,05:00,80.73
19,05:15,88.16
19,05:30,69.66
19,05:45,74.51
19,06:00,67.13
19,06:15,61.22
19,06:30,55.06
19,06:45,57.64
19,07:00,59.38
19,07:15,64.28
19,07:30,63.44
19,07:45,83.05
19,08:00,102.87
19,08:15,105.61
19,08:30,94.17
19,08:45,113.94
19,09:00,109.15
19,09:15,92.17
19,09:30,86.64
19,09:45,71.98
19,10:00,73.77
19,10:15,64.97
19,10:30,56.90
19,10:45,53.80
19,11:00,47.26
19,11:15,49.74
19,11:30,54.69
19,11:45,47.57
19,12:00,47.94
19,12:15,45.31
19,12:30,48.05
19,12:45,42.88
19,13:00,43.94
19,13:15,44.36
19,13:30,37.72
19,13:45,44.99
19,14:00,48.00
19,14:15,45.10
19,14:30,44.62
19,14:45,40.88
19,15:00,34.29
19,15:15,32.03
19,15:30,32.44
19,15:45,27.70
19,16:00,23.28
19,16:15,29.18
19,16:30,29.18
19,16:45,35.76
19,17:00,31.29
19,17:15,21.32
19,17:30,23.32
19,17:45,23.28
19,18:00,26.86
19,18:15,26.28
19,18:30,26.49
19,18:45,29.81
19,19:00,36.24
19,19:15,35.39
19,19:30,34.24
19,19:45,40.67
19,20:00,38.04
19,20:15,37.56
19,20:30,39.93
19,20:45,41.04
19,21:00,52.48
19,21:15,60.07
19,21:30,58.22
19,21:45,54.69
19,22:00,48.79
19,22:15,45.10
19,22:30,41.25
19,22:45,35.35
19,23:00,40.93
19,23:15,40.30
19,23:30,36.24
19,23:45,39.08
20,00:00,29.18
20,00:15,31.66
20,00:30,32.55
20,00:45,25.38
20,01:00,24.38
20,01:15,29.44
20,01:30,29.60
20,01:45,26.49
20,02:00,30.29
20,02:15,29.81
20,02:30,25.75
20,02:45,28.70
20,03:00,25.49
20,03:15,22.54
20,03:30,25.80
20,03:45,18.37
20,04:00,20.37
20,04:15,19.48
20,04:30,20.59
20,04:45,19.85
20,05:00,20.27
20,05:15,14.79
20,05:30,15.47
20,05:45,16.63
20,06:00,15.84
20,06:15,11.73
20,06:30,12.89
20,06:45,10.30
20,07:00,4.35
20,07:15,3.24
20,07:30,5.87
20,07:45,6.98
20,08:00,6.24
20,08:15,3.24
20,08:30,6.24
20,08:45,7.09
20,09:00,7.46
20,09:15,6.20
20,09:30,9.56
20,09:45,6.93
20,10:00,10.30
20,10:15,4.35
20,10:30,8.56
20,10:45,5.46
20,11:00,4.83
20,11:15,8.93
20,11:30,8.04
20,11:45,9.52
20,12:00,11.15
20,12:15,10.36
20,12:30,15.47
20,12:45,15.58
20,13:00,15.53
20,13:15,17.37
20,13:30,21.11
20,13:45,16.63
20,14:00,19.27
20,14:15,15.94
20,14:30,18.90
20,14:45,14.31
20,15:00,18.90
20,15:15,17.79
20,15:30,20.00
20,15:45,19.63
20,16:00,19.27
20,16:15,18.37
20,16:30,17.63
20,16:45,20.59
20,17:00,22.85
20,17:15,21.32
20,17:30,23.59
20,17:45,19.11
20,18:00,21.32
20,18:15,20.37
20,18:30,18.16
20,18:45,16.16
20,19:00,16.31
20,19:15,19.90
20,19:30,19.63
20,19:45,18.85
20,20:00,22.80
20,20:15,14.68
20,20:30,18.48
20,20:45,18.00
20,21:00,19.11
20,21:15,22.43
20,21:30,21.48
20,21:45,25.54
20,22:00,27.23
20,22:15,29.60
20,22:30,30.18
20,22:45,34.29
20,23:00,34.03
20,23:15,33.29
20,23:30,30.55
20,23:45,26.23
21,00:00,26.86
21,00:15,28.49
21,00:30,27.97
21,00:45,21.80
21,01:00,19.22
21,01:15,19.27
21,01:30,17.79
21,01:45,18.16
21,02:00,13.31
21,02:15,14.84
21,02:30,11.36
21,02:45,12.10
21,03:00,10.99
21,03:15,10.62
21,03:30,11.78
21,03:45,6.56
21,04:00,10.41
21,04:15,10.78
21,04:30,10.78
21,04:45,10.25
21,05:00,10.41
21,05:15,7.30
21,05:30,7.30
21,05:45,8.56
21,06:00,4.35
21,06:15,3.61
21,06:30,6.35
21,06:45,5.87
21,07:00,6.24
21,07:15,4.14
21,07:30,5.98
21,07:45,2.24
21,08:00,2.24
21,08:15,0.77
21,08:30,4.77
21,08:45,1.77
21,09:00,2.14
21,09:15,5.24
21,09:30,3.98
21,09:45,4.51
21,10:00,2.61
21,10:15,2.87
21,10:30,2.51
21,10:45,1.14
21,11:00,1.87
21,11:15,4.87
21,11:30,1.87
21,11:45,2.24
21,12:00,5.98
21,12:15,5.61
21,12:30,3.24
21,12:45,7.35
21,13:00,6.61
21,13:15,6.61
21,13:30,5.24
21,13:45,5.61
21,14:00,6.35
21,14:15,3.24
21,14:30,3.98
21,14:45,6.24
21,15:00,6.35
21,15:15,3.72
21,15:30,5.09
21,15:45,5.46
21,16:00,6.56
21,16:15,10.78
21,16:30,11.15
21,16:45,12.15
21,17:00,9.89
21,17:15,11.10
21,17:30,14.73
21,17:45,15.10
21,18:00,15.84
21,18:15,15.21
21,18:30,21.00
21,18:45,22.43
21,19:00,25.54
21,19:15,21.48
21,19:30,27.75
21,19:45,26.86
21,20:00,26.86
21,20:15,25.49
21,20:30,26.49
21,20:45,27.97
21,21:00,29.23
21,21:15,25.17
21,21:30,20.74
21,21:45,22.11
21,22:00,17.63
21,22:15,18.00
21,22:30,18.74
21,22:45,21.11
21,23:00,24.43
21,23:15,18.74
21,23:30,22.22
21,23:45,17.27
22,00:00,22.85
22,00:15,20.59
22,00:30,17.00
22,00:45,18.05
22,01:00,17.79
22,01:15,13.94
22,01:30,12.47
22,01:45,10.36
22,02:00,9.62
22,02:15,10.99
22,02:30,12.52
22,02:45,7.04
22,03:00,9.93
22,03:15,6.93
22,03:30,8.20
22,03:45,5.56
22,04:00,10.67
22,04:15,8.52
22,04:30,10.62
22,04:45,10.99
22,05:00,8.41
22,05:15,7.78
22,05:30,8.52
22,05:45,12.89
22,06:00,9.67
22,06:15,8.46
22,06:30,3.98
22,06:45,3.61
22,07:00,2.51
22,07:15,4.87
22,07:30,4.51
22,07:45,0.77
22,08:00,1.77
22,08:15,4.87
22,08:30,4.72
22,08:45,8.04
22,09:00,8.93
22,09:15,13.25
22,09:30,15.21
22,09:45,16.27
22,10:00,18.85
22,10:15,21.00
22,10:30,21.11
22,10:45,25.12
22,11:00,31.66
22,11:15,31.29
22,11:30,42.04
22,11:45,37.98
22,12:00,38.35
22,12:15,39.14
22,12:30,52.48
22,12:45,46.52
22,13:00,46.94
22,13:15,45.68
22,13:30,52.00
22,13:45,56.17
22,14:00,56.49
22,14:15,73.88
22,14:30,81.26
22,14:45,95.28
22,15:00,97.08
22,15:15,105.56
22,15:30,97.86
22,15:45,103.24
22,16:00,107.09
22,16:15,91.59
22,16:30,84.95
22,16:45,83.84
22,17:00,80.73
22,17:15,75.20
22,17:30,80.00
22,17:45,75.67
22,18:00,70.19
22,18:15,68.97
22,18:30,76.09
22,18:45,71.66
22,19:00,57.86
22,19:15,64.24
22,19:30,46.57
22,19:45,45.31
22,20:00,40.67
22,20:15,30.29
22,20:30,27.65
22,20:45,21.69
22,21:00,22.22
22,21:15,18.00
22,21:30,23.69
22,21:45,18.37
22,22:00,15.90
22,22:15,13.73
22,22:30,10.25
22,22:45,10.78
22,23:00,8.20
22,23:15,8.20
22,23:30,8.93
22,23:45,8.09
23,00:00,6.98
23,00:15,6.24
23,00:30,5.24
23,00:45,2.87
23,01:00,5.24
23,01:15,6.61
23,01:30,2.87
23,01:45,3.61
23,02:00,5.98
23,02:15,1.51
23,02:30,4.51
23,02:45,2.87
23,03:00,2.14
23,03:15,4.77
23,03:30,1.77
23,03:45,4.14
23,04:00,1.51
23,04:15,5.14
23,04:30,5.24
23,04:45,2.14
23,05:00,4.77
23,05:15,0.77
23,05:30,1.77
23,05:45,0.03
23,06:00,3.03
23,06:15,1.03
23,06:30,0.03
23,06:45,1.03
23,07:00,1.03
23,07:15,0.03
23,07:30,1.03
23,07:45,3.40
23,08:00,1.40
23,08:15,3.03
23,08:30,1.03
23,08:45,1.03
23,09:00,1.03
23,09:15,4.03
23,09:30,0.03
23,09:45,0.03
23,10:00,1.40
23,10:15,4.14
23,10:30,1.77
23,10:45,2.51
23,11:00,2.87
23,11:15,3.24
23,11:30,2.98
23,11:45,3.98
23,12:00,5.98
23,12:15,2.98
23,12:30,2.61
23,12:45,2.61
23,13:00,3.98
23,13:15,5.24
23,13:30,6.35
23,13:45,7.72
23,14:00,7.46
23,14:15,4.35
23,14:30,7.30
23,14:45,6.20
23,15:00,5.93
23,15:15,6.20
23,15:30,9.56
23,15:45,6.20
23,16:00,8.09
23,16:15,5.46
23,16:30,5.56
23,16:45,8.04
23,17:00,8.04
23,17:15,12.25
23,17:30,11.73
23,17:45,9.15
23,18:00,9.67
23,18:15,5.83
23,18:30,6.20
23,18:45,9.67
23,19:00,10.41
23,19:15,20.37
23,19:30,13.94
23,19:45,13.99
23,20:00,16.21
23,20:15,10.99
23,20:30,16.58
23,20:45,12.94
23,21:00,14.84
23,21:15,12.62
23,21:30,13.99
23,21:45,12.47
23,22:00,14.47
23,22:15,14.10
23,22:30,10.25
23,22:45,13.36
23,23:00,11.10
23,23:15,13.36
23,23:30,14.84
23,23:45,16.21
24,00:00,14.68
24,00:15,16.16
24,00:30,21.00
24,00:45,16.90
24,01:00,21.11
24,01:15,19.48
24,01:30,20.96
24,01:45,19.59
24,02:00,20.69
24,02:15,21.69
24,02:30,22.91
24,02:45,27.65
24,03:00,23.91
24,03:15,23.96
24,03:30,23.54
24,03:45,23.91
24,04:00,24.65
24,04:15,21.32
24,04:30,22.48
24,04:45,16.16
24,05:00,15.10
24,05:15,10.73
24,05:30,12.99
24,05:45,12.52
24,06:00,12.25
24,06:15,9.52
24,06:30,11.04
24,06:45,11.52
24,07:00,5.46
24,07:15,8.09
24,07:30,5.98
24,07:45,5.46
24,08:00,8.20
24,08:15,7.09
24,08:30,7.83
24,08:45,7.09
24,09:00,7.35
24,09:15,7.09
24,09:30,6.35
24,09:45,5.98
24,10:00,4.87
24,10:15,3.24
24,10:30,5.24
24,10:45,5.24
24,11:00,2.51
24,11:15,5.14
24,11:30,2.51
24,11:45,2.87
24,12:00,2.87
24,12:15,4.87
24,12:30,4.51
24,12:45,3.61
24,13:00,6.24
24,13:15,1.87
24,13:30,3.61
24,13:45,5.09
24,14:00,4.09
24,14:15,4.83
24,14:30,6.20
24,14:45,6.20
24,15:00,6.56
24,15:15,9.30
24,15:30,8.56
24,15:45,7.78
24,16:00,10.04
24,16:15,11.41
24,16:30,9.20
24,16:45,4.35
24,17:00,5.87
24,17:15,2.51
24,17:30,4.14
24,17:45,0.77
24,18:00,0.40
24,18:15,4.14
24,18:30,2.51
24,18:45,4.51
24,19:00,2.51
24,19:15,4.14
24,19:30,4.87
24,19:45,4.14
24,20:00,2.14
24,20:15,4.14
24,20:30,4.87
24,20:45,6.61
24,21:00,7.09
24,21:15,3.35
24,21:30,8.20
24,21:45,8.78
24,22:00,10.04
24,22:15,11.89
24,22:30,14.10
24,22:45,11.73
24,23:00,12.10
24,23:15,14.36
24,23:30,11.73
24,23:45,14.47
25,00:00,11.47
25,00:15,12.21
25,00:30,16.68
25,00:45,18.00
25,01:00,18.42
25,01:15,15.79
25,01:30,14.68
25,01:45,15.58
25,02:00,13.68
25,02:15,15.53
25,02:30,16.53
25,02:45,19.63
25,03:00,17.27
25,03:15,21.43
25,03:30,23.69
25,03:45,24.28
25,04:00,22.54
25,04:15,31.81
25,04:30,29.81
25,04:45,32.13
25,05:00,36.24
25,05:15,38.77
25,05:30,33.24
25,05:45,30.34
25,06:00,31.44
25,06:15,32.76
25,06:30,34.03
25,06:45,36.08
25,07:00,38.41
25,07:15,44.94
25,07:30,53.80
25,07:45,47.15
25,08:00,38.82
25,08:15,42.77
25,08:30,47.20
25,08:45,46.79
25,09:00,55.80
25,09:15,58.01
25,09:30,58.22
25,09:45,43.83
25,10:00,34.98
25,10:15,34.39
25,10:30,35.08
25,10:45,29.60
25,11:00,31.70
25,11:15,33.92
25,11:30,37.19
25,11:45,35.72
25,12:00,38.45
25,12:15,35.72
25,12:30,43.51
25,12:45,42.83
25,13:00,50.21
25,13:15,63.91
25,13:30,77.04
25,13:45,88.27
25,14:00,72.29
25,14:15,65.28
25,14:30,48.00
25,14:45,50.84
25,15:00,43.46
25,15:15,41.04
25,15:30,42.77
25,15:45,32.07
25,16:00,25.38
25,16:15,22.96
25,16:30,21.32
25,16:45,24.43
25,17:00,25.91
25,17:15,23.65
25,17:30,21.43
25,17:45,24.43
25,18:00,29.97
25,18:15,30.18
25,18:30,30.55
25,18:45,25.49
25,19:00,19.22
25,19:15,23.54
25,19:30,23.54
25,19:45,30.23
25,20:00,28.49
25,20:15,23.65
25,20:30,27.97
25,20:45,27.75
25,21:00,28.49
25,21:15,26.12
25,21:30,30.92
25,21:45,28.34
25,22:00,31.03
25,22:15,34.76
25,22:30,30.92
25,22:45,32.03
25,23:00,34.39
25,23:15,33.98
25,23:30,32.76
25,23:45,31.81
26,00:00,35.35
26,00:15,33.13
26,00:30,31.03
26,00:45,31.44
26,01:00,33.55
26,01:15,29.60
26,01:30,27.97
26,01:45,30.23
26,02:00,33.29
26,02:15,30.18
26,02:30,24.65
26,02:45,31.34
26,03:00,27.38
26,03:15,20.37
26,03:30,16.90
26,03:45,19.11
26,04:00,20.96
26,04:15,20.59
26,04:30,19.27
26,04:45,22.85
26,05:00,18.74
26,05:15,25.43
26,05:30,21.69
26,05:45,21.11
26,06:00,20.27
26,06:15,12.47
26,06:30,9.62
26,06:45,15.47
26,07:00,14.84
26,07:15,13.58
26,07:30,16.31
26,07:45,16.53
26,08:00,16.90
26,08:15,15.94
26,08:30,12.10
26,08:45,11.15
26,09:00,11.15
26,09:15,11.15
26,09:30,10.78
26,09:45,11.41
26,10:00,10.41
26,10:15,6.93
26,10:30,10.67
26,10:45,6.93
26,11:00,8.04
26,11:15,6.20
26,11:30,5.09
26,11:45,9.20
26,12:00,7.67
26,12:15,7.30
26,12:30,9.25
26,12:45,8.93
26,13:00,11.36
26,13:15,12.10
26,13:30,15.05
26,13:45,13.21
26,14:00,11.89
26,14:15,15.42
26,14:30,16.16
26,14:45,12.52
26,15:00,6.93
26,15:15,4.35
26,15:30,4.72
26,15:45,6.61
26,16:00,3.35
26,16:15,3.98
26,16:30,3.61
26,16:45,6.20
26,17:00,5.61
26,17:15,2.51
26,17:30,3.24
26,17:45,7.35
26,18:00,8.20
26,18:15,9.25
26,18:30,12.94
26,18:45,19.27
26,19:00,17.79
26,19:15,17.05
26,19:30,17.63
26,19:45,21.11
26,20:00,23.17
26,20:15,25.43
26,20:30,20.96
26,20:45,25.80
26,21:00,24.28
26,21:15,23.69
26,21:30,23.54
26,21:45,27.01
26,22:00,33.13
26,22:15,30.18
26,22:30,32.03
26,22:45,24.75
26,23:00,28.38
26,23:15,24.75
26,23:30,31.03
26,23:45,34.39
27,00:00,34.66
27,00:15,29.92
27,00:30,30.70
27,00:45,25.54
27,01:00,16.53
27,01:15,20.37
27,01:30,28.86
27,01:45,37.56
27,02:00,27.23
27,02:15,14.79
27,02:30,14.84
27,02:45,18.11
27,03:00,24.80
27,03:15,21.11
27,03:30,25.38
27,03:45,29.07
27,04:00,35.72
27,04:15,29.44
27,04:30,31.76
27,04:45,37.98
27,05:00,27.34
27,05:15,24.32
27,05:30,18.74
27,05:45,22.43
27,06:00,18.00
27,06:15,17.31
27,06:30,18.42
27,06:45,13.94
27,07:00,12.21
27,07:15,16.90
27,07:30,22.11
27,07:45,22.59
27,08:00,25.91
27,08:15,26.17
27,08:30,31.07
27,08:45,25.12
27,09:00,21.06
27,09:15,19.27
27,09:30,17.31
27,09:45,13.36
27,10:00,11.15
27,10:15,8.78
27,10:30,11.04
27,10:45,4.09
27,11:00,6.20
27,11:15,7.72
27,11:30,7.09
27,11:45,9.30
27,12:00,9.67
27,12:15,6.30
27,12:30,9.67
27,12:45,8.93
27,13:00,5.56
27,13:15,9.67
27,13:30,8.93
27,13:45,9.67
27,14:00,12.62
27,14:15,10.41
27,14:30,12.10
27,14:45,14.05
27,15:00,14.31
27,15:15,15.58
27,15:30,20.00
27,15:45,20.37
27,16:00,19.96
27,16:15,24.65
27,16:30,26.49
27,16:45,32.03
27,17:00,35.39
27,17:15,33.13
27,17:30,44.62
27,17:45,43.83
27,18:00,52.43
27,18:15,68.60
27,18:30,70.93
27,18:45,68.34
27,19:00,58.96
27,19:15,86.27
27,19:30,75.20
27,19:45,79.04
27,20:00,71.29
27,20:15,83.69
27,20:30,89.27
27,20:45,79.26
27,21:00,69.82
27,21:15,47.89
27,21:30,46.94
27,21:45,43.57
27,22:00,44.31
27,22:15,46.05
27,22:30,49.89
27,22:45,37.93
27,23:00,46.57
27,23:15,44.57
27,23:30,47.26
27,23:45,48.79
28,00:00,49.89
28,00:15,48.68
28,00:30,51.26
28,00:45,53.06
28,01:00,49.00
28,01:15,49.79
28,01:30,48.00
28,01:45,44.31
28,02:00,50.95
28,02:15,50.84
28,02:30,60.22
28,02:45,59.49
28,03:00,58.59
28,03:15,70.56
28,03:30,74.09
28,03:45,74.98
28,04:00,75.25
28,04:15,92.33
28,04:30,82.32
28,04:45,108.56
28,05:00,105.61
28,05:15,97.86
28,05:30,93.76
28,05:45,96.02
28,06:00,94.76
28,06:15,93.76
28,06:30,89.33
28,06:45,94.12
28,07:00,97.49
28,07:15,91.54
28,07:30,86.27
28,07:45,86.38
28,08:00,94.54
28,08:15,103.77
28,08:30,107.72
28,08:45,99.34
28,09:00,67.08
28,09:15,67.45
28,09:30,82.69
28,09:45,82.73
28,10:00,76.46
28,10:15,83.47
28,10:30,71.29
28,10:45,74.98
28,11:00,57.12
28,11:15,58.27
28,11:30,57.96
28,11:45,63.76
28,12:00,53.06
28,12:15,62.07
28,12:30,48.37
28,12:45,52.69
28,13:00,55.06
28,13:15,61.33
28,13:30,69.29
28,13:45,67.60
28,14:00,52.69
28,14:15,46.42
28,14:30,36.93
28,14:45,45.10
28,15:00,42.46
28,15:15,35.35
28,15:30,38.35
28,15:45,31.66
28,16:00,37.98
28,16:15,35.50
28,16:30,38.82
28,16:45,36.87
28,17:00,27.60
28,17:15,17.00
28,17:30,19.27
28,17:45,15.79
28,18:00,19.11
28,18:15,20.96
28,18:30,26.97
28,18:45,21.32
28,19:00,27.97
28,19:15,34.66
28,19:30,26.97
28,19:45,31.81
28,20:00,29.81
28,20:15,30.66
28,20:30,37.98
28,20:45,31.44
28,21:00,25.75
28,21:15,24.01
28,21:30,27.38
28,21:45,24.28
28,22:00,27.23
28,22:15,20.74
28,22:30,26.91
28,22:45,16.16
28,23:00,21.43
28,23:15,16.53
28,23:30,20.63
28,23:45,19.16
29,00:00,17.68
29,00:15,20.37
29,00:30,18.05
29,00:45,14.84
29,01:00,14.10
29,01:15,13.58
29,01:30,12.52
29,01:45,10.67
29,02:00,4.46
29,02:15,6.72
29,02:30,3.24
29,02:45,1.51
29,03:00,4.87
29,03:15,5.87
29,03:30,2.87
29,03:45,3.98
29,04:00,4.35
29,04:15,5.46
29,04:30,9.93
29,04:45,8.78
29,05:00,11.15
29,05:15,15.58
29,05:30,18.90
29,05:45,18.00
29,06:00,17.37
29,06:15,15.42
29,06:30,18.90
29,06:45,14.31
29,07:00,10.99
29,07:15,11.15
29,07:30,11.89
29,07:45,13.73
29,08:00,11.73
29,08:15,14.84
29,08:30,16.58
29,08:45,18.05
29,09:00,20.00
29,09:15,19.22
29,09:30,21.74
29,09:45,21.85
29,10:00,19.27
29,10:15,21.00
29,10:30,14.84
29,10:45,19.53
29,11:00,15.84
29,11:15,18.85
29,11:30,17.37
29,11:45,16.58
29,12:00,14.31
29,12:15,19.27
29,12:30,13.94
29,12:45,16.31
29,13:00,14.31
29,13:15,15.42
29,13:30,19.27
29,13:45,17.27
29,14:00,21.85
29,14:15,21.85
29,14:30,23.91
29,14:45,32.81
29,15:00,27.75
29,15:15,27.28
29,15:30,22.06
29,15:45,18.11
29,16:00,20.63
29,16:15,18.00
29,16:30,17.27
29,16:45,14.42
29,17:00,14.10
29,17:15,8.78
29,17:30,11.52
29,17:45,11.04
29,18:00,12.62
29,18:15,15.10
29,18:30,18.90
29,18:45,13.58
29,19:00,20.22
29,19:15,25.43
29,19:30,29.49
29,19:45,32.92
29,20:00,25.91
29,20:15,31.29
29,20:30,32.92
29,20:45,30.55
29,21:00,27.28
29,21:15,33.29
29,21:30,30.70
29,21:45,27.38
29,22:00,29.49
29,22:15,26.17
29,22:30,20.00
29,22:45,14.42
29,23:00,15.58
29,23:15,17.42
29,23:30,19.27
29,23:45,13.94
30,00:00,12.99
30,00:15,12.10
30,00:30,14.10
30,00:45,9.99
30,01:00,10.73
30,01:15,11.10
30,01:30,17.05
30,01:45,18.90
30,02:00,17.05
30,02:15,24.06
